OBJECTID,OBJECTID,tract,ACS2019TotalPop,CIscore,CIscoreP,CIdecile,CIvigintile,ozone,ozoneP,pm,pmP,diesel,dieselP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,drink,drinkP,lead,leadP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,lbw,lbwP,cvd,cvdP,edu,eduP,ling,lingP,pov,povP,unemp,unempP,housingB,housingBP,PopChar,PopCharScore,PopCharP,Children_under10,Children_under10.pct,Pop.10_64.years,Pop.10_64.years.pct,Elderly_65over,Elderly_65over.pct,Hispanic,Hispanic.pct,White,White.pct,African.American,African.American.pct,Native.American,Native.American.pct,Asian.American,Asian.American.pct,Other.Multiple,Other.Multiple.pct,Shape__Area,Shape__Length,Tract (Text)
5487,,6075023001,5398,49.3294805344178,87.1911245587494,9,18,0.03190818,6.38456751711263,8.671445102,28.7990043559427,1.32967455,99.1288114499067,0.137965509,28.3448275862069,324.2443339,43.1482870717679,2378.471154,91.3875,258.7894396,15.0368427625827,77.85317077,87.284183994959,3.2,31.9335572974991,5,30.8816204549228,2.02,92.5479814692257,10,82.9693406131877,5.75,78.1443298969072,54.3912907103227,6.64116579202395,81.1200995644057,123.98,96.4356929212363,6.41,82.281241981011,11.96,45.8000997008973,27.5,76.9298911667932,19.8,86.3039653539045,30.7,54.9497487437186,4.8,41.8401874023946,25.6,81.8377693282636,71.6056619666982,7.42783452171343,82.2995461422088,510,9.45,4047,74.97,841,15.58,414,7.67,263,4.87,598,11.08,0,0,3988,73.88,135,2.5,665011.762415886,3666.53947633955,6075023001
5488,,6075022802,2438,28.591998472077,56.0640443772063,6,12,0.03064023,3.8332296204107,8.531924077,23.658991910392,1.191968078,98.9047915370255,0.02455978,16.9655172413793,350.1626739,44.6736684171043,3273.393341,96.9875,258.7894396,15.0368427625827,62.86703503,69.7668557025835,8.45,53.9567002612915,17.5,64.2204881288394,1.69,91.4890800794176,16,96.2620747585048,2.7,60.1145475372279,55.2218091503086,6.74257192858089,82.8375855631612,57.65,66.438185443669,2.26,3.11778290993072,9.64,26.5827517447657,19.5,63.9331814730448,15,77.4259033698741,29.6,53.2663316582915,2.9,15.8381051535659,14.9,38.0988593155894,40.8793581134308,4.24051812497235,36.5481593545134,167,6.85,1843,75.59,428,17.56,877,35.97,863,35.4,154,6.32,0,0,445,18.25,99,4.06,290159.635078907,3053.30902258065,6075022802
5489,,6075022803,5224,20.7402715111259,39.3847705496722,4,8,0.03064023,3.8332296204107,8.592444288,25.6378344741755,1.072897453,98.5189794648413,0,0,337.7793376,43.935983995999,622.1865886,29.925,258.7894396,15.0368427625827,59.68171354,65.3308128544423,0.5,7.70810003732736,33.05,82.1185455752947,1.14,86.9887491727333,0,0,1.1,36.4719358533792,37.7373789736199,4.60772647692812,36.5152457996266,64.8,74.2148554336989,3.15,10.8545034642032,10.78,36.4157527417747,12.8,50.2404454568464,5.5,40.4384896467722,22.8,40.1130653266332,5.9,56.1946902654867,16.1,44.4613434727503,43.3923220234617,4.5011941604991,40.292486132123,312,5.97,4462,85.41,450,8.61,2665,51.01,1658,31.74,137,2.62,0,0,635,12.16,129,2.47,282117.622610092,2295.36642716873,6075022803
5490,,6075022901,4856,27.5569257140888,54.0342914775593,6,11,0.03190818,6.38456751711263,8.592444288,25.6378344741755,1.038305429,98.3696328562539,0,0,329.5906677,43.4483620905226,630.9349986,30.6875,258.7894396,15.0368427625827,72.87242691,82.3062381852552,0,0,29.8,79.0635895733023,0.92,83.8120450033091,0,0,1.25,38.991981672394,38.6137559070922,4.71473192643091,39.1288114499067,64.8,74.2148554336989,4.74,45.0603027970233,10.78,36.4157527417747,24.7,72.6398380156922,15.2,77.8589795642171,32,57.0100502512563,5.9,56.1946902654867,15.3,40.2661596958175,56.3454569413298,5.84485526305407,60.047907211296,576,11.86,4019,82.76,261,5.37,2710,55.81,1558,32.08,88,1.81,0,0,353,7.27,147,3.03,250893.483062744,2073.69304759106,6075022901
5491,,6075022801,5769,26.8131922861227,52.672718103883,6,11,0.03064023,3.8332296204107,8.520885828,23.2856253889235,1.012841592,98.2949595519602,0,0,345.0753326,44.3610902725681,593.1660649,27.925,258.7894396,15.0368427625827,51.90789073,54.2028985507246,2.5,28.4434490481523,23.25,72.5718080690686,2.045,92.6671078755791,0,0,3.7,67.147766323024,39.6336459333191,4.83926029605312,41.8792781580585,64.8,74.2148554336989,5.56,65.8326918142161,10.78,36.4157527417747,16.4,58.5041761579347,7,48.721071863581,26.4,47.3241206030151,,,14.8,37.4778200253485,53.4139485795165,5.54076256406199,55.1815431164902,766,13.28,4513,78.23,490,8.49,2355,40.82,2155,37.35,32,0.55,0,0,975,16.9,252,4.37,579082.722948074,3051.34568607104,6075022801
5492,,6075022702,2298,13.5998367867567,21.9616742309632,3,5,0.02937227,3.12383322962041,8.445627898,21.5308027380212,0.62443,93.6403235843186,0.030485687,17.9310344827586,375.0743256,45.8114528632158,1376.056873,74.7,258.7894396,15.0368427625827,39.89878543,37.0510396975425,19.95,81.6349384098544,20,68.4210526315789,6.935,98.7822634017207,16,96.2620747585048,2.35,55.7159221076747,52.4565275337939,6.40493159247052,76.6894835096453,44.95,48.6665004985045,4.19,31.075186040544,8.58,17.7966101694915,4.1,16.7932169071121,1.7,13.3035593449723,7.3,4.72361809045226,1.7,4.22956793336804,6.3,3.07984790874525,20.4693638032217,2.12333833553263,8.34594049420071,167,7.27,1941,84.46,190,8.27,317,13.79,1534,66.75,44,1.91,0,0,291,12.66,112,4.87,283467.462930202,2165.12541130432,6075022702
5493,,6075022600,3213,13.7688360400245,22.428139183056,3,5,0.02937227,3.12383322962041,8.501087508,22.8126944617299,0.498447506,89.8444306160548,0.014206257,14.1379310344828,385.7499898,46.3865966491623,1196.840379,68.6,258.7894396,15.0368427625827,11.99273739,5.25519848771266,23.25,84.695782008212,131,97.8582101942554,12.56,99.7220383851754,17,96.7870642587148,3.6,66.8957617411226,51.8303843759441,6.32847963726747,75.1586807716241,33,30.4336989032901,5.45,63.3179368745189,6.85,7.01645064805583,0.7,0.961781827385472,2.1,16.3621599675193,6.4,3.17839195979899,1.2,1.90005205622072,11.2,19.3916349809886,20.9740831501688,2.17569413654141,8.9006555723651,346,10.77,2704,84.16,163,5.07,308,9.59,1719,53.5,140,4.36,0,0,824,25.65,222,6.91,1676358.4177928,5922.78902345689,6075022600
5494,,6075021800,4095,4.59219651957968,2.40796772566818,1,1,0.03190818,6.38456751711263,8.616606721,26.7828251400124,0.691260955,95.1586807716241,0,0,302.9466604,41.9229807451863,521.8071333,22.6625,258.7894396,15.0368427625827,54.79679639,58.349086326402,9,58.1746920492721,7.25,38.0209198074049,0.245,41.8133686300463,0,0,0.1,2.52004581901489,31.5600586922926,3.85347689757513,21.045426260112,26.68,19.4541375872383,2.81,7.05671028996664,6.81,6.75473579262213,2.6,8.98506707162744,1.5,11.2735146839897,8.3,6.73366834170854,3.8,28.2014575741801,7,4.24588086185044,11.4882227983068,1.19170210218969,1.6137165910237,585,14.29,2914,71.16,596,14.55,652,15.92,2662,65.01,134,3.27,0,0,479,11.7,168,4.1,499987.462153435,4076.56821261674,6075021800
5495,,6075021700,4556,5.39345483829489,3.69389813414019,1,1,0.03190818,6.38456751711263,8.616606721,26.7828251400124,0.315018123,77.9713752333541,0,0,299.8436686,41.7354338584646,507.854987,21.4625,258.7894396,15.0368427625827,42.25920145,40.239445494644,2.25,27.491601343785,1.5,10.6425369417234,0.26,44.7253474520185,0,0,0,0,24.6583815496827,3.01078348933807,8.16428126944617,26.02,18.3075772681954,2.24,3.02797023351296,7.16,8.4247258225324,3.2,12.0222728423184,5.5,40.4384896467722,13.8,19.1206030150754,4.2,33.5762623633524,10.9,17.9340937896071,17.2692177197527,1.79137917335951,5.3958648512355,667,14.64,3050,66.94,839,18.42,390,8.56,2404,52.77,464,10.18,0,0,984,21.6,314,6.89,1230463.70105886,6784.59013210327,6075021700
5496,,6075021600,4135,2.60410678865773,0.491679273827534,1,1,0.03190818,6.38456751711263,8.608130781,26.372121966397,0.153370386,52.059738643435,0,0,307.0496673,42.2355588897224,435.0560174,16.2125,258.7894396,15.0368427625827,33.08090757,28.0781348456207,0,0,0,0,0.235,40.9265387160821,0,0,0,0,18.260057966478,2.22954945072361,1.84194150591164,26.14,18.5319042871386,1.54,0.744162176032846,7.22,8.76121635094716,1.1,2.30321437610731,4.3,33.3062660711869,11.2,12.8391959798995,,,7,4.24588086185044,11.2597001301503,1.16799687390318,1.55068078668684,181,4.38,3185,77.03,769,18.6,478,11.56,2489,60.19,177,4.28,0,0,712,17.22,279,6.75,599181.592524529,4614.31017462539,6075021600
5497,,6075021500,5674,6.80410779207324,6.40443772062532,1,2,0.03190818,6.38456751711263,8.616685211,26.8201617921593,0.257681,71.3005600497822,0,0,314.9406687,42.6231557889472,338.0134811,10.225,258.7894396,15.0368427625827,51.70293522,53.9130434782609,0.9,11.832773422919,7.75,39.7974431346505,0.77,80.6882859033752,0,0,0.1,2.52004581901489,27.8478475010677,3.40021664848066,13.6901057871811,30.42,25.5982053838485,3.64,19.0017962535284,6.25,4.41176470588235,3.9,15.7808149835485,2.8,22.1680876979294,11.9,14.4849246231156,3.2,19.5861530452889,15.1,39.2015209125475,19.2907778501195,2.00108066499632,7.08522440746344,539,9.5,4638,81.74,497,8.76,826,14.56,3449,60.79,189,3.33,20,0.35,742,13.08,448,7.9,494209.560685635,2859.45574653763,6075021500
5498,,6075021400,3823,4.86264384679257,2.83661119515885,1,1,0.03190818,6.38456751711263,8.5944072,25.7996266334785,0.311411841,77.6353453640324,0,0,321.7003276,42.9732433108277,344.8312377,10.725,258.7894396,15.0368427625827,56.64974817,61.0081915563957,0,0,2.5,16.7524489457081,0.475,67.5579086697551,0,0,0.1,2.52004581901489,25.7522616576677,3.14434603324635,9.74486621032981,19.15,8.00099700897308,3.88,23.9158326918142,4.97,0.997008973080758,3.3,12.5537838521893,1.3,9.46000812017864,7.6,5.35175879396985,5.1,45.7834461218116,11.6,21.0773130544994,14.9082707732429,1.5464722379083,3.68129097327282,392,10.25,2943,76.98,488,12.76,409,10.7,2669,69.81,9,0.24,0,0,645,16.87,91,2.38,352338.357608795,2470.63118228595,6075021400
5499,,6075021300,2590,1.65478199165563,0.113464447806354,1,1,0.03190818,6.38456751711263,8.608130781,26.372121966397,0.198873453,61.8668326073429,0,0,314.4209951,42.5981495373843,555.4041454,25.1375,258.7894396,15.0368427625827,48.74825612,49.8046628859483,0,0,0,0,0.16,28.2991396426208,0,0,0,0,20.819999082572,2.54211775251926,3.69632856253889,19.52,8.66151545363908,3.58,17.7700795483705,5.63,2.25573280159521,0.8,1.15160718805366,0,0,8.7,7.37437185929648,1.8,4.89328474752733,5.3,1.52091254752852,6.2752389348414,0.650946239612907,0.18910741301059,366,14.13,1922,74.21,302,11.66,211,8.15,1863,71.93,45,1.74,0,0,350,13.51,121,4.67,313916.513284683,2969.49360030775,6075021300
5500,,6075021200,3105,4.58992877189707,2.39536056480081,1,1,0.03190818,6.38456751711263,8.60864157,26.4343497199751,0.198962221,61.9166148102054,0,0,319.2356669,42.8857214303576,572.3585261,26.3625,258.7894396,15.0368427625827,51.40411588,53.4593572778828,0,0,0,0,0.16,28.2991396426208,0,0,0,0,21.2599387693511,2.59583430089005,4.06969508400747,23.2,13.3848454636092,5.16,56.6076469078779,6.73,6.40578265204387,0.5,0.620096178182739,0,0,3.3,0.351758793969849,3.6,25.2342529932327,10.7,16.9201520912548,17.0456718429191,1.76819020009224,5.24457892082703,399,12.85,2265,72.95,441,14.2,285,9.18,2155,69.4,44,1.42,1,0.03,288,9.28,332,10.69,343286.083079338,2482.25022821986,6075021200
5501,,6075021100,4080,4.12566604456621,1.72718103883006,1,1,0.03190818,6.38456751711263,8.5944072,25.7996266334785,0.286178843,74.934660858743,0,0,326.1363271,43.2358089522381,394.0897156,13.725,258.7894396,15.0368427625827,53.22874494,56.0302457466919,0,0,4,26.1663622779346,0.385,59.7882197220384,0,0,0,0,25.3258681725688,3.09228347341004,9.14747977598009,24.43,15.4536390827517,3.81,22.247882986913,6.62,6.01944167497507,2.9,10.3138445963047,1.4,10.4479631885235,8.9,7.82663316582915,3.6,25.2342529932327,5.6,1.92648922686946,12.8617456078493,1.33418106070871,2.33232476046394,406,9.95,2899,71.05,775,19,493,12.08,2742,67.21,12,0.29,0,0,599,14.68,234,5.74,422250.019238472,2642.57982554948,6075021100
5502,,6075021000,4523,10.8005985495643,14.9773071104387,2,3,0.03190818,6.38456751711263,8.5944072,25.7996266334785,0.90404,97.5980087118855,0,0,327.2876638,43.3108277069267,683.1606939,34.7625,258.7894396,15.0368427625827,53.83603239,56.9880277252678,0,0,14.5,56.9483646023576,0.88,83.084050297816,0,0,0.1,2.52004581901489,32.8268641360504,4.00815359063323,23.658991910392,61.18,70.4137587238285,2.6,5.33743905568386,10.24,31.8419740777667,1.9,5.50493545937737,3.2,25.5514954662336,15.2,22.4748743718593,1.7,4.22956793336804,11.9,22.6869455006337,25.9769771826937,2.69465685516756,14.6116994452849,420,9.29,3571,78.95,532,11.76,864,19.1,2675,59.14,93,2.06,0,0,542,11.98,349,7.72,315455.913482666,2400.68427501128,6075021000
5503,,6075020900,4597,28.4387961959842,55.7866868381241,6,12,0.03190818,6.38456751711263,8.592444288,25.6378344741755,0.90404,97.5980087118855,0,0,328.5819957,43.3983495873969,802.1071029,44.475,258.7894396,15.0368427625827,72.92137844,82.4070573408948,0,0,32.75,81.8528972272954,1.03,85.4798146922568,0,0,0.65,23.0469644902635,38.9367834601584,4.75417352649754,40.0871188550093,64.8,74.2148554336989,7.84,95.830125737747,10.78,36.4157527417747,14.5,54.2141230068337,14.3,75.5311950196238,25.7,45.7412060301508,2.7,13.1832378969287,16,43.8910012674271,57.6661986409665,5.98185910494845,61.9515885022693,300,6.53,3808,82.84,489,10.64,1797,39.09,1937,42.14,111,2.41,0,0,606,13.18,146,3.18,314272.260892391,2396.18158272052,6075020900
5504,,6075020800,6458,24.0171808513425,46.78517397882,5,10,0.03064023,3.8332296204107,8.520885828,23.2856253889235,0.506301203,90.1929060360921,0,0,338.8563334,44.0235058764691,629.4121916,30.575,258.7894396,15.0368427625827,64.84036539,72.6149968494014,0,0,21.75,70.6126515025735,0.935,84.1958967571145,0,0,3.2,64.3986254295533,37.9106537904394,4.62888329764431,37.1375233354076,63.3,72.6071784646062,5.03,53.1562740569669,10.45,33.5992023928215,18.3,61.8071374335611,14,74.4485045337664,24.6,43.7311557788945,1.9,5.57001561686622,17,49.0240811153359,50.0185319335748,5.18854749774425,50.3656076651538,583,9.03,5265,81.53,610,9.45,2351,36.4,2486,38.49,180,2.79,85,1.32,1047,16.21,309,4.78,346391.042516232,2561.09951647095,6075020800
5505,,6027000300,2541,7.54593514332797,7.77861825516894,1,2,0.03396138,7.54200373366522,4.939456205,1.07031736154325,0.018303864,6.68326073428749,1.171059324,43.9310344827586,0,0,469.8866335,18.6375,246.9380658,11.3275883601848,28.109492,21.638311279143,1,17.077267637178,0,0,0.15,26.6710787557909,1,12.4527509449811,0,0,12.9825744851619,1.585169765918,0.224019912881145,64.9,74.2647058823529,7.43,93.353861945086,14.09,60.7801595214357,7.3,31.3591495823842,0,0,16.8,26.3819095477387,1.6,3.57886517438834,10.7,16.9201520912548,45.8904621977224,4.76033249281537,44.2637418053454,247,9.72,1601,63.01,693,27.27,284,11.18,2201,86.62,0,0,56,2.2,0,0,0,0,11879887.1293716,21970.396248416,6027000300
5506,,6027000400,5466,15.2837228880492,26.1598587997983,3,6,0.03958855,17.7100186683261,4.985461688,1.08276291225887,0.051339574,18.5687616677038,0.402711075,35.9655172413793,0,0,524.905547,22.9375,374.4728844,39.6028475084301,54.57531406,57.9710144927536,0,0,4,26.1663622779346,0.3,50.1389808074123,1,12.4527509449811,0,0,22.0704081429262,2.69479245042057,4.82887367766024,64.9,74.2647058823529,7.05,90.3900436233,14.09,60.7801595214357,7.8,33.4851936218679,0.3,0.514277980782244,28,50.5150753768844,5.4,49.8568453930245,14.7,36.6539923954373,54.6750233146477,5.67157700240102,57.1356530509329,807,14.76,3623,66.28,1036,18.95,1244,22.76,2755,50.4,41,0.75,1038,18.99,214,3.91,174,3.18,10551510.8389845,23414.4161312265,6027000400
5507,,6027000200,1878,15.0636209454442,25.7060010085729,3,6,0.03981142,20.8587429993777,3.701483007,0.336029869321717,0.000967561,0.323584318606098,0.504132367,37.8620689655172,0,0,274.9361625,6.975,786.7049122,87.6857749469214,23.28188259,15.8286074354127,18,79.6939156401642,4.5,27.7602523659306,0,0,3,33.1583368332633,11,92.8064146620848,29.7170786780259,3.62844940390309,16.9010578718108,62.35,71.7098703888335,3.7,20.2720041057223,13.56,57.6894317048853,9.4,39.5342951151607,,,20.7,35.7537688442211,3.5,23.750650702759,11.7,21.5716096324461,40.0215082367302,4.15153121034027,35.3883005547151,134,7.14,1352,71.99,392,20.87,347,18.48,1347,71.73,30,1.6,75,3.99,31,1.65,48,2.56,1063341855.19629,191809.17008507,6027000200
5508,,6075020700,4793,17.0779663217407,30.5849722642461,4,7,0.03064023,3.8332296204107,8.531337606,23.6216552582452,0.516713772,90.5289359054138,0,0,339.2610016,44.0610152538135,727.2312538,38.4,258.7894396,15.0368427625827,59.48295776,65.0535601764335,0,0,6.8,36.9085173501577,0.665,77.1012574454004,0,0,1.5,42.3138602520046,33.7995122512458,4.12691373230213,26.210329807094,64.8,74.2148554336989,5.2,57.557095201437,10.78,36.4157527417747,8.2,35.2189319159706,8.4,55.149546623359,13.1,17.4874371859297,2.2,7.7693909422176,6.2,2.99112801013942,39.8929273639134,4.13819319460647,35.2118003025719,341,7.11,3918,81.74,534,11.14,1080,22.53,2843,59.32,73,1.52,0,0,488,10.18,309,6.45,352887.364006996,2575.5608585085,6075020700
5509,,6075020600,5191,4.99244640525854,3.03832576903681,1,1,0.03190818,6.38456751711263,8.531337606,23.6216552582452,0.247579879,69.6701929060361,0,0,335.8993378,43.823455863966,533.8947246,23.55,258.7894396,15.0368427625827,53.23212588,56.0554505356018,0,0,4.5,27.7602523659306,0.485,68.060886829914,0,0,0.6,22.9553264604811,27.7636114473837,3.38993144305759,13.5532047293093,24.45,15.4661016949153,4.3,33.7310751860405,6.74,6.46809571286142,2.6,8.98506707162744,1.3,9.46000812017864,9.6,9.2713567839196,2.3,8.69338885996877,9.7,12.7883396704689,14.1973614829192,1.47272783804605,3.16439737771054,474,9.13,4083,78.66,634,12.21,469,9.03,3727,71.8,180,3.47,0,0,585,11.27,230,4.43,562743.95690155,3032.77234043195,6075020600
5510,,6075020500,3046,3.26921254398245,0.844679778113969,1,1,0.03190818,6.38456751711263,8.60864157,26.4343497199751,0.230568229,67.1935283136279,0,0,330.324,43.5108777194299,514.3372739,22,258.7894396,15.0368427625827,55.33285174,59.2690611216131,0,0,2,14.3118047484642,0.275,46.3534083388484,0,0,0,0,24.0301164686826,2.93407244773985,7.26820161792159,24.92,16.3509471585244,2.72,6.20990505517064,7.25,8.99800598205384,0.8,1.15160718805366,0,0,10,10.1381909547739,4.3,35.0208224882874,8.5,8.50443599493029,10.741315361896,1.11422352454206,1.26071608673727,253,8.31,2448,80.37,345,11.33,195,6.4,2274,74.66,56,1.84,0,0,431,14.15,90,2.95,277937.921643257,2298.1681690042,6075020500
5511,,6075020300,3548,5.01386361361146,3.06354009077156,1,1,0.03064023,3.8332296204107,8.568936646,24.8164281269446,0.256664893,71.1263223397635,0,0,346.507665,44.4236059014754,460.7856433,18.025,258.7894396,15.0368427625827,46.73178271,46.8557025834909,0,0,3.5,23.4434667109414,0.955,84.5929847782925,0,0,0.6,22.9553264604811,27.40921280787,3.34665943956693,12.7940261356565,27.64,21.2487537387836,2.56,5.02950987939441,5.77,2.65453639082752,4.1,16.7932169071121,2.8,22.1680876979294,15.7,23.6557788944724,1.8,4.89328474752733,13.1,28.6945500633714,14.4426251658755,1.49816965369511,3.3661119515885,195,5.5,3032,85.46,321,9.05,349,9.84,2267,63.9,174,4.9,0,0,511,14.4,247,6.96,281225.741309166,2539.03593903248,6075020300
5512,,6075020200,6131,28.611064867238,56.1270801815431,6,12,0.03064023,3.8332296204107,8.560069979,24.5052893590541,1.263264603,99.0168014934661,0.002124668,6.79310344827586,349.6386617,44.6111527881971,708.6930278,36.8125,258.7894396,15.0368427625827,58.15161089,63.1253938248267,6.5,47.2564389697648,8.8,42.6697658973933,3.035,96.1747187293183,0,0,3,63.6655211912944,41.1289557605858,5.02183732894998,46.110765401369,82.16,86.5528414755733,6.67,86.0277136258661,9.47,25.2118644067797,6.5,28.0814983548469,10,61.9028285288943,30.4,54.5477386934673,4.8,41.8401874023946,14,33.2065906210393,54.9232876114341,5.69733007923224,57.5642965204236,252,4.11,5144,83.9,735,11.99,845,13.78,3256,53.11,397,6.48,47,0.77,1151,18.78,435,7.1,338851.087908268,2646.3020034108,6075020200
5513,,6075018000,3457,30.2641942863564,59.2032274331821,6,12,0.02937227,3.12383322962041,8.553888221,24.281269446173,1.999506713,99.7759800871189,0.000852382,4.48275862068965,375.551005,45.8364591147787,1684.746459,81.6875,258.7894396,15.0368427625827,28.44676754,22.1424070573409,51.7,96.2299365434864,15.3,60.1361447783497,6.01,98.2528127068167,16,96.2620747585048,6.5,81.1912943871707,53.5020717381472,6.5325923321463,79.1785936527691,66.23,75.5857427716849,5,52.3607903515525,9.03,21.2986041874377,6.1,26.4236902050114,2.8,22.1680876979294,26.1,46.608040201005,6.5,62.402394586153,15.3,40.2661596958175,44.6610267903708,4.63280008112997,42.1709531013616,179,5.18,3095,89.53,183,5.29,408,11.8,1594,46.11,390,11.28,27,0.78,810,23.43,228,6.6,935362.470861912,5212.99569564664,6075018000
